Individual_ID,Scientific_Name,Plant_Nickname,Patch,Patch_Size,Shade_Status,Wild,Watered,Fertilized,Gender,Planting_Date,Plant_Comments,Plant_Registration_Date,Death_Date_Observed,Last_Date_Observed_Alive,Death_Reason,Death_Comments,Plant_Image_URL,Plant_Image_Upload_Date,
"63897","Prunus yedoensis","Yoshino cherry","","","Mostly sun","0","1","1","","--","","2014-02-20","","","","","",""
"69907","Syringa vulgaris","common lilac-1","","","Full sun","0","1","0","","1999--","","2014-05-17","","","","","",""
"80258","Syringa vulgaris","common lilac-1","","","","","","","","","","2015-01-29","","","","","",""
"80259","Quercus macrocarpa","bur oak-1","","","","","","","","","","2015-01-29","","","","","",""
"80261","Acer negundo","boxelder south","","","","","","","","","","2015-01-29","","","","","",""
"80262","Acer negundo","boxelder north","","","","","","","","","","2015-01-29","","","","","",""
"80263","Asparagus officinalis","asparagus","","","","","","","","","","2015-01-29","","","","","",""
"80876","Syringa vulgaris","common lilac-1","","","","","","","","--","","2015-02-19","","","","","",""
"82429","Juniperus scopulorum","Rocky Mountain juniper-1","","","","","","","","","","2015-03-08","","","","","",""
"82430","Quercus gambelii","Gambel oak-1","","","","","","","","","","2015-03-08","","","","","",""
"83863","Syringa chinensis","Common Lilac","","","Half shade","0","1","1","","2012-05-12","Plants have been 'managed' by our local deer population.","2015-03-12","","","","","",""
"84462","Malus spp.","apple-1","","","","","","","","","","2015-03-17","","","","","",""
"84525","Syringa vulgaris","common lilac 1","","","","","","","","","","2015-03-17","","","","","",""
"85208","Syringa vulgaris","common lilac-1","","","Half shade","0","0","0","","1995-05-","","2015-03-27","","","","","",""
"85563","Crocus spp.","crocus-1","","","Mostly shade","0","1","0","","2012-10-","","2015-03-30","","","","","",""
"85567","Malus spp.","crab apple","","","Full sun","0","1","0","","--","","2015-03-30","","","","","",""
"85618","Acer negundo","boxelder at old shed","","","Full sun","","0","0","Male","--","Was already large established tree when we bought the property in 2009.","2015-03-30","","","","","",""
"86367","Pinus edulis","twoneedle pinyon-1","","","Full sun","","0","0","","--","North side of trail, closest shrub to west side of Holly.","2015-04-03","","","","","",""
"86371","Ulmus pumila","Siberian elm-1","","","Forest understory tree","","0","0","","--","Could be U. rubra.  On W corner of fence running from Holly St.","2015-04-03","","","","","",""
"86375","Lonicera tatarica","Tatarian honeysuckle-1","","","","","0","0","","--","Just E of Morrey's Corner at house with lawn to trail.  20' W of lawn.","2015-04-03","","","","","",""
"86377","Elaeagnus angustifolia","Russian olive-1","","","Half shade","","0","0","","--","Just west of Grape St. Entrance next to house with skateboard track","2015-04-03","","","","","",""
"86388","Medicago sativa","alfalfa-1","","","","","","","","--","On W side of canal trail, 3rd cottonwood N of Yale, next to street curb.","2015-04-03","","","","","",""
"86465","Populus deltoides","eastern cottonwood-1","","","Forest canopy tree","","0","0","Female","--","Second full-sized cottonwood N from Yale.","2015-04-04","","","","","",""
"86466","Populus deltoides","eastern cottonwood-2","","","Forest canopy tree","","0","0","Male","--","Just N of Cottonwood 1, across from parking area. S of Morrey's corner","2015-04-04","","","","","",""
"86580","Syringa vulgaris","common lilac-1","","","Mostly sun","0","0","0","","--","40' n of 1st cottonwood N of yale.","2015-04-05","","","","","",""
