"id","project_id","quality","observer","year","doy","sp_sciname","sp_local_id","phase_id","BBCH_code","BBCH_subcode","latitude","longitude"
"46687","1","1","2187","2013","148","Vaccinium vitis-idaea","8422","53","61","10","59.9288","14.9406"
"46701","0","1","2389","2013","148","Populus tremula","6074","34","15","50","66.114","22.7992"
"46713","1","1","398","2013","148","Geranium sylvaticum","7969","53","61","10","59.9337","16.9734"
"46750","0","1","2830","2013","148","Sorbus aucuparia","7589","53","61","10","57.5202","14.8197"
"46756","1","1","1568","2013","148","Populus tremula","6074","33","11","10","63.9941","20.8894"
"46757","1","1","1568","2013","148","Empetrum nigrum","8392","54","65","50","63.9961","20.8902"
"46764","1","1","1750","2013","148","Convallaria majalis","10033","53","61","10","59.766","14.8018"
"46807","1","1","2623","2013","148","Anthriscus sylvestris","8273","53","61","10","58.0231","15.3469"
"46833","1","1","2516","2013","148","Prunus padus","7432","55","69","95","59.316","18.243"
"46834","1","1","2516","2013","148","Sorbus aucuparia","7589","53","61","10","59.316","18.243"
"46915","0","1","1079","2013","148","Geranium sylvaticum","7969","54","65","50","58.5692","16.0866"
"47097","0","0","2935","2013","148","Rubus chamaemorus","7492","53","61","10","65.1618","18.5857"
"47114","1","1","1379","2013","148","Geranium sylvaticum","7969","54","65","50","58.0634","16.6117"
"47115","1","1","1379","2013","148","Sorbus aucuparia","7589","53","61","10","58.0634","16.6117"
"47117","1","1","1379","2013","148","Pinus sylvestris","6031","53","61","10","58.0634","16.6117"
"47206","0","1","1084","2013","148","Geranium sylvaticum","7969","53","61","10","63.0374","14.3465"
"47208","0","1","1084","2013","148","Fragaria vesca","7359","53","61","10","63.0374","14.3465"
"47224","0","1","2128","2013","148","Vaccinium vitis-idaea","8422","53","61","10","63.151","14.7144"
"47310","1","1","1779","2013","148","Sorbus aucuparia","7589","53","61","10","59.6606","15.4542"
"47349","1","1","1292","2013","148","Convallaria majalis","10033","53","61","10","57.6099","14.9957"
"47636","1","1","1383","2013","148","Geranium sylvaticum","7969","53","61","10","59.9898","17.8445"
"47637","1","1","1383","2013","148","Syringa vulgaris","8472","53","61","10","59.9895","17.8451"
"47653","1","1","2742","2013","148","Juniperus communis","6045","54","65","50","57.0945","13.2068"
"47655","1","1","2742","2013","148","Vaccinium vitis-idaea","8422","53","61","10","57.1107","13.2166"
"47657","1","1","2742","2013","148","Pinus sylvestris","6031","54","65","50","57.1069","13.2138"
"47711","1","1","1553","2013","148","Syringa vulgaris","8472","53","61","10","57.2895","13.9317"
"47712","1","1","1553","2013","148","Rubus chamaemorus","7492","54","65","50","57.2918","13.9299"
"47815","1","1","1826","2013","148","Alopecurus pratensis","10360","53","61","10","59.4162","15.1313"
"47829","1","1","1826","2013","148","Convallaria majalis","10033","53","61","10","59.4162","15.1313"
"48687","1","1","1634","2013","148","Trollius europaeus","6807","53","61","10","58.5704","13.4213"
"49533","1","1","1218","2013","148","Sorbus aucuparia","7589","53","61","10","56.7141","13.12"
"49940","1","1","1454","2013","148","Anthriscus sylvestris","8273","53","61","10","63.0723","18.355"
"51399","1","1","1660","2013","148","Sorbus aucuparia","7589","53","61","10","57.265","15.3845"
"46018","1","1","2827","2013","147","Primula veris","8449","55","69","95","59.3629","17.9906"
"46019","1","1","2827","2013","147","Sorbus aucuparia","7589","53","61","10","59.3648","17.9947"
"46020","1","1","2827","2013","147","Tussilago farfara","9748","55","69","95","59.3673","18.0052"
"46020","1","1","2827","2013","147","Tussilago farfara","9748","63","87","10","59.3673","18.0052"
"46023","1","1","2873","2013","147","Sorbus aucuparia","7589","53","61","10","59.1895","17.6206"
"46025","1","1","2873","2013","147","Convallaria majalis","10033","53","61","10","59.1895","17.6206"
"46042","0","1","2761","2013","147","Rubus saxatilis","7494","53","61","10","63.1759","14.6909"
"46043","0","1","2761","2013","147","Trientalis europaea","8435","53","61","10","63.1759","14.6909"
"46077","1","1","447","2013","147","Syringa vulgaris","8472","53","61","10","57.8622","12.1358"
"46078","0","1","2882","2013","147","Sorbus aucuparia","7589","53","61","10","59.2377","18.0841"
"46089","1","1","1824","2013","147","Sorbus aucuparia","7589","53","61","10","59.1265","15.1526"
"46100","1","1","2026","2013","147","Anthriscus sylvestris","8273","53","61","10","57.8236","13.2637"
"46101","1","1","2026","2013","147","Convallaria majalis","10033","53","61","10","57.8229","13.265"
"46102","1","1","2026","2013","147","Sorbus aucuparia","7589","53","61","10","57.8236","13.2637"
"46103","0","1","2540","2013","147","Sorbus aucuparia","7589","53","61","10","58.2052","15.0567"
"46106","1","1","2919","2013","147","Vaccinium myrtillus","8418","53","61","10","64.5895","14.1163"
"46108","1","1","1278","2013","147","Sorbus aucuparia","7589","53","61","10","57.2726","14.7857"
"46109","1","1","2566","2013","147","Pinus sylvestris","6031","53","61","10","58.5086","15.3989"
"46110","1","1","2566","2013","147","Quercus robur","6168","54","65","50","58.5086","15.3989"
"46111","1","1","2566","2013","147","Sorbus aucuparia","7589","54","65","50","58.5086","15.3989"
"46112","1","1","2566","2013","147","Convallaria majalis","10033","54","65","50","58.5086","15.3989"
"46113","1","1","2566","2013","147","Syringa vulgaris","8472","53","61","10","58.5086","15.3989"
"46114","1","1","1442","2013","147","Sorbus aucuparia","7589","53","61","10","56.196","15.2875"
"46116","1","1","1442","2013","147","Aesculus hippocastanum","8034","53","61","10","56.1968","15.2879"
"46121","0","0","2565","2013","147","Argentina anserina","7299","53","61","10","58.7193","12.3578"
"46122","0","0","2565","2013","147","Menyanthes trifoliata","8496","54","65","50","58.7193","12.3572"
"46130","1","1","2630","2013","147","Sorbus aucuparia","7589","53","61","10","59.5543","17.6984"
"46132","0","1","370","2013","147","Plantago lanceolata","9079","53","61","10","58.2582","11.7405"
"46133","0","1","370","2013","147","Syringa vulgaris","8472","53","61","10","58.2582","11.7405"
"46141","1","1","1255","2013","147","Anthriscus sylvestris","8273","53","61","10","56.3007","12.4566"
"46142","1","1","1255","2013","147","Sorbus aucuparia","7589","53","61","10","56.3007","12.4566"
"46145","1","1","1668","2013","147","Fraxinus excelsior","8466","33","11","10","59.7769","15.4076"
"46146","1","1","1668","2013","147","Geranium sylvaticum","7969","53","61","10","59.7769","15.4076"
"46147","1","1","1668","2013","147","Syringa vulgaris","8472","53","61","10","59.7769","15.4076"
"46151","1","1","233","2013","147","Aesculus hippocastanum","8034","53","61","10","58.8075","15.1205"
"46153","0","1","2761","2013","147","Glechoma hederacea","8717","53","61","10","63.1749","14.6791"
"46154","1","1","403","2013","147","Pinus sylvestris","6031","53","61","10","58.1503","16.6039"
"46185","1","1","1568","2013","147","Rubus arcticus","7493","53","61","10","63.9958","20.883"
"46190","1","1","2782","2013","147","Rubus arcticus","7493","53","61","10","64.246","19.3234"
"46200","1","1","1866","2013","147","Vaccinium myrtillus","8418","53","61","10","64.6991","16.172"
"46204","0","1","398","2013","147","Picea abies","6009","53","61","10","59.9341","16.9717"
"46211","1","1","2439","2013","147","Prunus padus","7432","55","69","95","59.8997","18.3427"
"46218","1","1","1578","2013","147","Convallaria majalis","10033","53","61","10","57.7162","14.8072"
"46246","1","1","136","2013","147","Fragaria vesca","7359","33","11","10","60.6044","15.6507"
"46246","1","1","136","2013","147","Fragaria vesca","7359","53","61","10","60.6044","15.6507"
"46247","1","1","136","2013","147","Fragaria vesca","7359","53","61","10","60.6039","15.6516"
"46249","1","1","136","2013","147","Rhododendron tomentosum","8415","53","61","10","60.6078","15.6502"
"46262","1","1","1450","2013","147","Picea abies","6009","34","15","50","57.6378","15.6912"
"46273","1","1","1116","2013","147","Listera ovata","9908","53","61","10","57.125","18.337"
"46274","1","1","1097","2013","147","Prunus avium","7423","63","87","10","56.8594","16.3951"
"46276","1","1","1097","2013","147","Viscaria vulgaris","6667","54","65","50","56.8594","16.3951"
"46285","1","1","1922","2013","147","Anthriscus sylvestris","8273","54","65","50","55.5496","13.0046"
"46286","1","1","1922","2013","147","Anthriscus sylvestris","8273","53","61","10","55.5494","13.005"
"46287","1","1","1922","2013","147","Aesculus hippocastanum","8034","54","65","50","55.5506","13.0053"
"46288","1","1","1922","2013","147","Salix caprea","6089","54","65","50","55.5501","13.005"
"46289","1","1","1922","2013","147","Anthriscus sylvestris","8273","53","61","10","55.5491","13.0043"
"46300","0","0","2826","2013","147","Saxifraga granulata","7210","54","65","50","58.9474","17.6494"
"46314","1","1","2561","2013","147","Pinus sylvestris","6031","34","15","50","56.7548","13.2935"
"46314","1","1","2561","2013","147","Pinus sylvestris","6031","54","65","50","56.7548","13.2935"
"46315","1","1","2561","2013","147","Syringa vulgaris","8472","54","65","50","56.7548","13.2935"
"46316","1","1","2561","2013","147","Fragaria vesca","7359","54","65","50","56.7548","13.2935"
"46317","1","1","2561","2013","147","Sorbus aucuparia","7589","54","65","50","56.7548","13.2935"
"46318","1","1","2561","2013","147","Tilia cordata","8095","34","15","50","56.7548","13.2935"
"46319","1","1","2561","2013","147","Convallaria majalis","10033","54","65","50","56.7548","13.2935"
"46321","1","1","2561","2013","147","Fraxinus excelsior","8466","34","15","50","56.7548","13.2935"
"46362","1","1","1278","2013","147","Trollius europaeus","6807","53","61","10","57.272","14.789"
"46365","1","1","1686","2013","147","Prunus padus","7432","55","69","95","59.1083","15.4248"
"46380","1","1","1292","2013","147","Syringa vulgaris","8472","53","61","10","57.3033","14.971"
"46398","0","0","2565","2013","147","Aesculus hippocastanum","8034","54","65","50","58.7101","12.3478"
"46415","1","1","1758","2013","147","Geranium sylvaticum","7969","53","61","10","59.5561","14.4876"
"46515","1","1","2882","2013","147","Sorbus aucuparia","7589","53","61","10","59.2386","18.0808"
"46570","1","1","2561","2013","147","Quercus robur","6168","34","15","50","56.7548","13.2935"
"46618","0","1","1902","2013","147","Rubus arcticus","7493","54","65","50","63.7485","20.9262"
"46619","0","1","1902","2013","147","Trientalis europaea","8435","54","65","50","63.7485","20.9262"
"46666","1","1","2623","2013","147","Geum rivale","7366","53","61","10","58.0231","15.3469"
"46712","1","1","398","2013","147","Vaccinium vitis-idaea","8422","53","61","10","59.9337","16.9734"
"46779","1","1","1644","2013","147","Vaccinium myrtillus","8418","53","61","10","59.2685","17.9793"
"46798","1","1","1644","2013","147","Primula veris","8449","53","61","10","59.2685","17.9793"
"46952","0","1","2933","2013","147","Ranunculus auricomus","6752","54","65","50","59.2936","18.0856"
"46969","0","1","2933","2013","147","Aesculus hippocastanum","8034","54","65","50","59.3631","18.047"
"47106","1","1","1131","2013","147","Sorbus aucuparia","7589","53","61","10","56.9","14.4416"
"47118","1","1","1379","2013","147","Syringa vulgaris","8472","53","61","10","58.0634","16.6117"
"47139","1","1","1179","2013","147","Fraxinus excelsior","8466","33","11","10","57.9875","15.1386"
"47140","1","1","1179","2013","147","Anthriscus sylvestris","8273","53","61","10","57.9875","15.1386"
"47141","1","1","1179","2013","147","Convallaria majalis","10033","53","61","10","57.9887","15.1404"
"47142","1","1","1179","2013","147","Prunus avium","7423","33","11","10","57.9875","15.1386"
"47143","1","1","1179","2013","147","Alopecurus pratensis","10360","53","61","10","57.9887","15.1404"
"47242","16","1","2571","2013","147","Convallaria majalis","10033","54","65","50","59.8058","17.6618"
"47250","1","1","1516","2013","147","Rubus chamaemorus","7492","53","61","10","60.9081","14.3897"
"47654","1","1","2742","2013","147","Anthriscus sylvestris","8273","53","61","10","57.1006","13.2096"
"47826","1","1","1826","2013","147","Picea abies","6009","53","61","10","59.4162","15.1313"
"47839","1","1","2208","2013","147","Picea abies","6009","33","11","10","57.8316","14.4067"
"48686","1","1","1634","2013","147","Syringa vulgaris","8472","53","61","10","58.5704","13.4213"
"49876","1","1","1584","2013","147","Picea abies","6009","33","11","10","64.2443","19.7663"
"50598","0","1","2128","2013","147","Picea abies","6009","53","61","10","63.151","14.7144"
"52787","1","1","2542","2013","147","Anthriscus sylvestris","8273","53","61","10","58.485","15.0344"
"46092","0","1","2443","2013","146","Convallaria majalis","10033","54","65","50","56.2822","12.5162"
"45885","1","1","1522","2013","146","Allium ursinum","9992","53","61","10","58.5803","13.3391"
"45890","0","1","2770","2013","146","Vaccinium myrtillus","8418","53","61","10","65.2613","19.631"
"45891","0","1","85","2013","146","Geranium sylvaticum","7969","54","65","50","59.3242","18.1444"
"45892","0","1","85","2013","146","Fragaria vesca","7359","54","65","50","59.3242","18.1444"
"45893","0","1","85","2013","146","Actaea spicata","6687","54","65","50","59.3277","18.1496"
"45897","0","1","1293","2013","146","Sorbus aucuparia","7589","53","61","10","55.6314","13.7056"
"45902","1","1","2679","2013","146","Rubus idaeus","7496","53","61","10","55.6043","14.1006"
"45904","1","1","1758","2013","146","Rubus arcticus","7493","53","61","10","59.5561","14.4876"
"45908","1","1","2086","2013","146","Prunus spinosa","7437","53","61","10","58.5396","16.556"
"45909","1","1","2086","2013","146","Juniperus communis","6045","53","61","10","58.5382","16.5652"
"45910","1","1","2537","2013","146","Syringa vulgaris","8472","53","61","10","59.2573","17.9958"
"45911","1","1","2537","2013","146","Sorbus aucuparia","7589","53","61","10","59.2573","17.9958"
"45912","1","1","2537","2013","146","Rubus chamaemorus","7492","54","65","50","59.2653","17.9872"
"45913","1","1","2086","2013","146","Lonicera xylosteum","9160","53","61","10","58.5363","16.556"
"45915","0","1","2830","2013","146","Syringa vulgaris","8472","53","61","10","57.5202","14.8197"
"45916","0","1","2726","2013","146","Populus tremula","6074","33","11","10","64.3491","20.5209"
"45919","1","1","1568","2013","146","Alnus incana","6149","33","11","10","63.9957","20.8905"
"45927","1","1","403","2013","146","Syringa vulgaris","8472","53","61","10","58.1503","16.6039"
"45928","1","1","403","2013","146","Malus domestica","7373","53","61","10","58.1503","16.6039"
"45929","1","1","403","2013","146","Prunus avium","7423","55","69","95","58.1503","16.6039"
"45933","0","1","2526","2013","146","Syringa vulgaris","8472","53","61","10","58.5651","15.2814"
